ID,Age,Experience,ZIP Code,Family,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
2582,60,34,94132,4,3,0,0,0,1,0,0
1221,41,17,94143,2,1,0,0,0,1,0,0
4993,30,5,90037,4,3,0,0,0,0,0,0
4391,52,26,95134,4,2,0,0,0,1,0,0
1385,55,31,91711,1,3,0,0,0,1,0,0
3447,56,32,90232,1,1,186,0,0,1,0,0
1899,50,24,95630,4,1,0,0,0,1,0,0
806,55,29,95758,3,2,307,0,0,0,0,1
4456,56,31,94040,1,2,0,1,1,1,1,0
255,65,41,91942,3,3,121,0,0,1,0,1
3142,57,31,90405,3,1,0,0,0,1,0,1
329,60,35,94110,3,2,0,0,0,1,1,0
3043,52,26,94301,3,2,0,0,0,0,0,0
2561,44,18,93943,2,3,0,0,0,1,0,0
4095,53,23,95616,4,3,0,1,0,1,0,0
4933,59,35,91107,1,1,0,0,0,1,0,0
4581,50,24,91103,2,1,0,0,0,1,0,0
2419,41,17,95616,1,1,0,0,0,0,1,0
1527,36,10,94608,4,2,0,0,0,1,0,0
155,54,29,92612,4,3,0,0,0,0,0,0
4824,46,21,95616,2,3,0,1,1,1,1,1
371,36,12,92101,4,1,147,0,0,0,0,0
242,48,22,91711,1,3,0,0,0,0,1,0
38,51,25,95814,1,3,198,0,0,0,0,0
4634,31,5,93106,1,1,0,0,0,1,0,0
683,58,34,90504,1,2,0,0,0,0,1,0
4807,62,37,93117,3,1,0,0,0,1,0,0
1034,60,34,95973,2,1,0,0,0,1,0,0
4780,39,14,90747,1,3,0,0,0,1,0,0
4220,58,34,90066,3,2,0,0,0,0,0,0
1206,32,7,91361,2,1,0,0,0,1,0,0
4534,59,34,95762,2,2,0,0,0,1,0,0
3927,48,23,94301,2,1,0,0,0,1,0,0
3410,29,5,95351,2,2,84,0,0,1,1,0
2876,58,33,94402,3,2,0,0,0,1,1,0
591,29,3,94612,4,3,0,0,0,1,0,0
4184,41,17,94542,1,1,342,0,0,0,0,0
2042,45,20,95403,3,2,535,0,0,0,0,1
4176,42,17,93955,3,1,0,0,1,1,1,1
1848,25,0,95126,3,3,159,0,0,0,0,0
3275,31,5,92123,2,3,0,0,0,1,0,0
4793,36,10,90840,4,1,130,0,0,1,0,0
2395,42,18,94065,2,1,505,0,0,0,0,0
4444,38,14,90034,1,1,169,0,0,0,0,0
765,37,13,95051,2,2,314,0,0,0,1,0
444,48,24,90509,1,1,0,0,0,0,0,0
4977,29,5,95039,1,2,0,0,0,1,1,0
78,46,20,92220,3,2,0,0,0,0,0,0
2899,27,1,91711,1,2,175,1,1,1,0,1
987,53,27,90245,4,1,0,0,0,1,0,0
995,32,8,90650,1,2,0,0,0,0,0,0
1833,54,29,91330,4,2,0,1,0,1,0,0
1251,47,20,94301,1,2,0,0,0,1,0,0
1150,56,32,91763,1,1,0,0,0,0,0,0
2598,47,23,92653,1,1,0,0,0,0,0,0
250,26,1,90089,3,3,113,0,0,0,1,0
3544,37,11,94303,2,1,0,0,0,0,0,0
4652,48,24,94005,2,1,0,0,0,0,0,0
334,63,38,92407,1,1,0,0,0,0,0,0
3771,40,16,94306,3,1,79,0,0,0,0,0
4202,61,36,93109,3,1,0,0,0,1,0,0
320,65,39,90034,3,2,0,0,0,0,1,0
4065,63,39,94402,1,2,166,0,0,0,0,0
2210,36,10,94080,3,1,0,0,0,0,0,0
1326,50,24,94304,1,1,120,0,0,1,0,0
519,28,4,92677,1,2,0,0,0,1,0,0
369,63,37,92054,2,3,159,0,0,1,0,0
826,37,11,95616,3,2,0,0,0,0,0,0
511,51,26,95136,1,2,221,0,0,1,0,0
2374,33,9,94304,2,2,0,0,0,0,0,1
3451,29,4,94590,4,3,0,0,0,0,1,0
1058,30,0,95503,2,3,0,0,0,1,0,0
2165,27,3,92007,2,1,184,1,0,1,0,0
3251,36,11,90212,3,3,0,1,0,0,1,0
3591,32,7,92630,2,1,0,0,0,1,1,0
308,42,18,90401,1,3,0,0,0,1,0,0
207,49,25,91355,1,1,0,1,0,1,0,0
865,28,2,94080,1,2,0,0,0,1,0,0
1413,59,33,95064,2,1,127,0,0,0,0,0
1948,52,28,94111,1,3,231,0,0,1,0,0
4168,48,24,94025,4,2,0,0,0,0,0,1
90,25,-1,94303,4,3,0,0,0,0,1,0
1624,63,38,90045,1,1,455,0,0,0,0,0
2088,51,27,94305,2,2,343,0,0,1,0,1
1851,36,10,90033,4,1,97,0,0,1,0,0
1073,54,24,90089,2,3,0,0,0,0,0,0
3623,54,29,94901,4,2,0,0,0,1,1,0
3723,42,17,93118,1,1,98,0,0,1,0,0
3376,43,18,90089,4,2,0,0,0,1,0,0
1825,49,23,94022,4,2,0,0,0,0,1,1
785,48,22,94115,2,1,0,0,0,0,0,0
4043,29,3,92612,2,1,246,0,0,1,1,0
93,43,19,94305,3,2,0,0,0,0,0,0
2380,42,18,94720,2,1,182,0,0,1,0,0
673,51,27,96651,1,1,0,0,0,1,0,0
598,24,-2,92835,2,1,0,1,0,0,1,0
3982,64,39,92691,3,1,0,1,1,1,1,0
2328,51,25,90095,1,3,0,1,0,1,0,0
3445,60,35,93101,1,1,0,0,0,1,0,0
411,47,23,94111,2,1,0,0,0,1,1,0
408,64,40,93437,1,3,0,0,0,1,0,0
3488,29,4,91711,4,3,0,0,0,0,1,0
2540,32,7,95929,1,1,171,1,1,0,0,1
920,51,27,91116,1,2,0,1,0,0,1,0
2108,41,17,90291,4,3,229,0,0,0,0,0
3906,52,28,94596,1,3,0,0,0,0,0,0
4044,49,23,94588,4,1,0,0,0,1,1,0
1051,53,27,90095,2,3,294,0,1,1,1,1
651,47,22,90037,1,3,163,1,0,0,0,1
4516,29,3,94305,4,3,0,0,0,0,0,0
3703,50,25,93108,4,3,410,0,0,0,0,1
2100,53,29,90095,2,1,0,0,0,0,0,0
1087,63,37,94024,2,3,167,0,0,0,0,0
1541,34,8,91320,4,1,0,1,1,1,1,0
3903,45,21,93305,2,3,0,0,0,0,1,0
2530,29,5,95819,3,2,0,0,0,1,1,0
3560,51,25,94065,1,2,0,0,0,0,0,0
1485,55,30,94126,2,3,0,1,0,1,0,0
4596,32,7,90232,4,2,0,0,0,1,0,0
1759,40,14,96003,2,1,0,0,0,0,0,0
1202,35,8,95060,4,2,0,0,0,1,0,0
4090,30,4,94234,4,3,0,0,0,1,0,0
3112,34,9,90095,3,2,0,0,0,1,0,0
2865,65,41,95762,2,3,0,0,0,1,1,0
3894,30,5,92521,4,2,0,0,0,1,0,0
124,37,13,92130,1,2,0,1,0,0,0,0
3220,39,15,92346,1,2,0,0,0,0,0,0
568,34,8,95112,3,1,0,0,0,0,0,0
1435,65,41,93106,2,1,0,0,0,0,0,0
3393,32,7,92612,1,1,0,0,0,1,0,0
1958,29,4,90028,2,1,0,0,0,1,0,0
2926,59,35,91711,4,1,0,0,0,1,0,0
4792,59,35,91791,4,1,0,0,0,0,1,0
853,33,7,92064,1,3,127,0,0,0,1,0
4811,58,34,92037,2,1,96,0,0,1,0,0
1020,29,3,91745,4,2,157,0,0,0,0,0
3642,59,35,94402,4,3,0,0,0,0,0,0
700,44,20,95060,1,3,91,0,0,0,0,0
4071,58,33,94720,4,1,0,1,0,0,0,0
4016,25,-1,93106,2,1,0,0,0,0,1,0
2438,65,40,94608,4,2,0,0,0,0,1,0
3269,43,17,91423,4,3,0,0,0,1,0,1
3781,49,25,92780,2,1,0,0,0,0,0,0
1080,54,30,94591,2,1,0,1,0,0,0,0
2624,42,17,94304,3,1,0,1,1,0,1,1
2934,47,22,95820,3,2,0,0,0,1,0,0
2497,63,37,93117,3,2,141,0,0,0,0,0
1013,50,25,95820,1,2,0,0,0,1,1,0
2629,33,6,95819,4,2,0,1,0,1,0,0
1287,29,3,94010,3,2,0,0,0,0,1,0
1659,50,25,92037,4,1,0,0,0,1,0,0
2179,37,13,93943,2,2,0,0,1,1,1,1
4418,54,28,92374,2,1,0,0,0,1,0,0
1016,60,34,94303,1,2,0,0,0,0,0,0
2969,44,18,90840,4,1,301,0,0,0,0,1
1068,50,24,95035,1,1,0,0,0,0,0,0
1641,36,10,90009,1,1,95,0,0,1,0,0
978,54,30,95134,4,2,205,0,0,1,0,0
431,51,26,94086,1,3,161,0,0,1,0,0
3843,61,35,95136,2,1,0,0,0,1,0,0
1964,62,38,94539,2,1,0,0,0,0,1,0
1074,33,8,94583,1,1,0,0,0,1,1,0
3507,27,1,95827,4,2,154,0,1,1,1,0
4349,59,33,92093,2,1,0,0,0,0,0,0
1466,45,19,91911,1,3,159,0,0,1,0,0
2658,31,6,94583,1,2,0,0,0,1,0,0
2119,31,5,91320,2,1,0,0,0,1,1,0
3909,24,0,90638,3,2,0,0,0,0,0,0
3815,34,9,94304,3,1,0,0,0,0,0,0
1596,56,26,94305,3,3,110,1,0,1,0,0
2925,51,26,90024,1,3,0,0,0,1,1,0
3763,53,27,95616,2,1,0,0,0,1,0,0
4223,51,25,93106,3,2,223,0,0,0,0,0
2871,43,17,95134,1,1,0,1,0,0,0,0
194,48,24,93118,4,1,0,0,0,1,1,0
3724,51,27,94022,1,2,82,0,0,1,0,0
706,62,36,94720,3,2,0,0,0,1,0,0
1740,33,7,95211,1,1,0,1,1,1,1,0
1525,40,16,94002,4,3,0,0,1,1,1,1
3552,60,35,92807,3,2,172,0,0,0,0,0
1321,31,7,90250,1,2,0,0,0,1,0,1
4838,36,10,95348,2,1,0,0,0,0,0,0
1041,36,6,91107,4,3,163,0,0,0,0,0
4985,27,1,94043,4,3,0,0,0,0,1,0
1301,61,36,91754,2,2,103,0,0,1,0,0
212,44,18,94720,1,1,0,0,0,0,0,0
2501,28,2,92096,2,1,341,0,0,1,0,0
1149,41,15,90034,1,1,0,0,0,0,0,0
3707,58,33,94305,2,3,123,0,0,1,0,0
1290,46,21,94523,4,1,0,0,0,0,0,0
1271,43,18,91311,2,3,0,0,0,0,1,0
4412,23,-2,90291,2,2,0,0,0,1,1,0
3016,44,18,92673,4,1,0,1,0,0,1,0
3148,26,0,94024,4,3,0,0,0,1,1,0
3961,62,37,92028,3,1,0,0,0,0,0,0
4464,39,13,94123,3,1,0,0,0,0,0,0
2221,65,40,94105,1,3,0,0,0,1,0,0
4340,35,11,95518,1,1,0,0,0,0,1,0
2047,43,16,95134,3,2,0,0,1,1,1,1
418,53,29,90073,4,2,0,0,0,1,0,0
1555,42,15,91302,3,2,0,1,0,1,0,0
1951,36,12,94109,1,2,0,0,0,0,0,0
506,36,12,94305,3,2,0,0,0,1,0,1
3766,26,0,94706,3,3,0,0,0,1,0,0
2358,44,19,95005,4,2,0,0,0,0,0,0
2163,39,13,95008,3,2,155,0,0,1,0,0
2638,51,26,94005,3,2,0,0,0,1,0,0
2114,57,33,92064,2,1,0,0,0,1,0,0
4855,44,20,91730,1,1,0,0,0,0,1,0
4174,35,9,93943,2,1,0,0,0,1,0,0
1600,50,24,93305,1,1,266,0,0,1,0,0
2985,54,28,92709,2,1,188,0,0,0,0,0
2894,38,14,94022,4,3,0,0,0,1,0,0
3928,59,34,90291,4,1,0,0,0,0,1,0
4582,37,13,94234,1,3,0,0,0,0,1,0
778,55,31,95060,2,1,76,0,0,1,1,0
1671,38,14,95135,4,2,101,0,0,1,0,0
3831,34,8,92130,2,3,0,1,0,1,0,0
3577,56,30,90245,3,2,0,0,0,0,0,0
4725,34,8,94107,4,1,0,0,0,0,0,0
479,44,20,95060,2,1,0,0,0,0,1,0
4685,59,34,91360,1,1,0,0,0,1,0,0
356,43,19,92101,3,3,0,0,0,0,1,0
969,55,31,92868,1,2,0,0,0,1,1,0
4004,47,21,92612,3,2,0,0,0,1,1,0
4762,61,35,91320,2,2,0,0,0,1,1,0
4142,43,19,94118,3,3,0,0,0,0,0,0
919,41,16,92325,3,3,0,0,0,0,0,0
1364,32,8,92115,1,1,0,0,0,0,0,0
3006,62,36,94111,3,2,0,0,0,1,0,1
114,58,34,92703,2,1,103,0,0,0,0,0
1580,29,5,94305,4,1,0,0,0,0,1,1
2315,27,2,94501,4,3,0,1,0,1,0,0
3064,54,29,95841,4,3,0,0,0,0,0,0
3333,36,9,94402,2,2,0,0,0,0,1,0
4301,61,37,95973,2,3,0,0,0,1,0,0
626,52,28,95605,2,3,211,0,0,1,0,0
3001,40,14,94720,1,2,0,0,0,0,0,1
3542,45,20,92106,4,1,210,0,0,1,0,1
347,44,19,90745,3,2,0,0,0,1,0,0
4457,29,3,94040,2,1,88,0,1,1,1,0
4908,34,9,94080,3,2,0,0,0,0,0,0
1913,42,16,94304,3,2,0,1,1,1,0,1
3578,39,9,91016,3,3,0,0,0,1,0,0
3440,43,17,95020,3,1,0,0,1,1,1,0
1143,44,20,91335,4,1,0,0,0,0,0,0
3018,57,32,90041,2,1,184,0,0,0,0,0
4769,38,14,93118,1,2,0,0,0,1,0,0
53,30,6,94005,1,1,207,0,0,0,0,0
2708,35,9,90089,3,3,0,0,1,1,1,1
2149,54,30,92007,2,3,0,0,0,0,0,0
3548,46,20,92354,3,2,0,0,0,1,0,0
1909,50,26,92037,4,2,112,0,0,1,0,0
605,28,3,90245,4,1,240,0,0,0,1,0
3540,56,30,91380,1,3,0,0,0,0,0,0
705,56,32,94065,1,1,0,0,0,0,0,0
4262,53,28,92507,4,1,0,0,0,0,0,0
3968,40,15,94306,1,3,0,0,0,1,0,0
4543,53,29,94131,1,1,0,1,1,1,1,0
715,50,23,92068,3,2,0,0,0,0,0,0
2535,56,30,94402,1,2,0,0,0,1,0,0
62,47,21,93407,1,1,112,1,0,0,0,0
3079,38,13,92325,3,3,190,1,1,1,1,0
1750,46,22,95814,2,3,221,0,0,0,0,0
3060,61,36,94550,1,1,0,0,0,1,0,0
4550,53,29,94080,2,1,0,0,0,1,0,0
1722,54,29,92867,2,3,152,0,0,1,0,0
1279,36,10,94305,1,1,0,0,0,0,1,0
2029,42,17,91710,2,3,0,0,0,0,0,0
3093,43,18,90036,2,1,325,1,0,0,0,0
1193,45,20,92870,1,1,0,0,0,0,1,0
560,49,25,95818,4,1,138,0,0,1,0,0
3581,41,16,94553,2,3,0,0,0,1,1,0
960,49,24,94143,1,2,163,0,0,0,0,0
1862,62,38,90274,1,1,0,1,1,1,1,0
2467,24,-2,94105,2,3,0,0,0,1,0,0
2549,48,24,91343,1,1,0,0,0,1,0,0
1205,26,1,91604,4,2,197,0,0,1,0,1
412,60,36,92182,4,3,0,1,0,0,0,0
1296,42,17,92866,1,3,90,0,0,0,0,0
4710,26,1,90089,2,2,119,0,0,0,1,0
2504,38,14,94024,4,2,79,0,0,1,1,0
4355,40,16,93940,3,1,0,0,0,0,0,1
3431,64,38,90291,2,1,0,0,0,1,1,0
1182,25,0,90095,4,1,0,1,0,0,0,0
3692,37,13,95211,2,3,0,0,0,0,1,0
4417,49,25,94720,1,1,97,0,0,0,0,0
3469,43,19,93933,2,2,0,0,0,0,1,0
4124,50,24,93460,4,1,89,0,0,1,0,0
1114,28,2,90630,3,3,0,0,0,0,1,0
4316,51,26,90024,4,3,119,0,0,1,0,0
3050,60,35,94720,2,1,0,0,0,0,0,0
2329,27,2,92182,3,1,192,0,0,1,0,1
400,28,3,90024,4,1,0,0,0,1,1,0
1347,44,20,95670,3,1,200,0,0,0,0,0
1764,48,24,94105,1,1,0,0,0,0,1,0
3069,56,26,92120,2,3,0,0,0,0,0,0
2820,63,37,90095,2,1,0,0,0,1,0,0
2050,43,18,92717,4,2,0,0,0,1,0,0
4381,37,13,94105,1,3,0,0,0,1,0,0
1146,32,6,92101,2,3,0,0,0,0,1,0
943,55,29,91320,4,2,0,0,0,0,1,0
539,31,5,94534,1,2,76,0,0,0,1,0
2844,27,3,95616,4,1,134,0,0,1,1,0
2373,34,10,93943,3,1,153,0,0,1,1,0
2487,61,36,92717,1,1,257,0,0,0,0,0
231,47,22,94720,1,2,0,0,0,1,0,0
3754,30,4,95351,2,2,0,0,0,1,1,0
392,58,32,94080,3,3,0,0,0,0,1,0
2901,52,28,91320,2,3,151,0,0,0,0,0
535,53,28,93117,2,3,0,1,0,0,0,0
748,57,32,94112,3,2,0,1,1,1,0,0
1660,33,7,95828,1,3,106,0,1,1,1,1
4991,55,25,95023,4,3,219,0,0,0,1,0
3203,30,4,92173,2,1,0,1,0,1,0,0
4658,41,16,90089,2,2,0,0,0,0,1,0
2862,42,18,92677,4,3,151,0,0,0,1,0
145,49,23,92093,2,2,0,0,0,0,0,0
1168,37,12,92354,2,1,475,0,0,1,0,0
3266,40,14,94612,3,3,0,0,0,1,0,0
1059,59,34,94105,2,3,86,0,0,1,0,0
2055,39,15,92126,2,1,0,0,0,0,0,0
2867,46,22,90089,2,1,0,1,1,1,1,0
3761,56,26,91107,3,3,273,0,0,1,1,0
4014,62,38,91304,2,3,0,0,0,0,0,0
3558,46,20,90755,4,1,189,0,0,1,1,0
3600,45,19,93101,2,3,91,0,1,1,1,0
1184,50,25,94105,3,2,0,0,0,1,1,0
1563,34,9,91763,1,1,0,0,0,1,0,0
1730,50,20,91320,4,3,0,0,0,1,0,0
4873,27,3,94305,3,2,0,0,0,1,1,0
4568,46,20,94105,3,2,97,1,0,1,0,0
4009,61,31,94555,3,3,351,0,1,1,1,1
1516,54,28,94305,4,3,0,0,0,1,1,0
3518,30,6,94234,1,3,146,0,0,0,1,1
3126,46,20,92521,1,1,0,0,0,1,1,0
4288,54,28,95207,4,1,0,0,0,1,1,0
3415,61,36,95010,1,1,0,0,0,0,0,0
1774,31,5,92037,4,1,0,0,0,0,0,0
2597,33,8,95032,3,1,0,0,0,0,0,0
4981,29,5,95762,3,1,0,0,1,1,1,1
4130,29,3,91320,4,1,87,0,0,1,1,0
1914,57,33,92110,4,1,198,0,0,1,0,1
1105,51,25,93106,1,1,0,0,0,1,1,0
4973,58,32,93401,3,3,148,0,0,1,1,0
4243,46,21,94720,1,2,0,0,0,1,0,0
3083,39,13,92122,3,3,129,0,0,1,0,0
3363,30,4,90277,2,2,0,0,0,1,0,0
3955,32,7,93108,2,1,0,0,0,0,0,0
2558,36,11,94553,4,3,0,0,0,1,0,0
1378,27,3,93023,2,1,0,0,0,1,0,0
1650,29,4,95039,1,2,0,0,0,1,0,0
353,52,28,92692,4,2,0,0,0,0,1,0
3372,44,18,95351,3,2,0,0,0,0,0,0
1292,58,34,94111,4,1,0,1,0,0,0,0
693,26,2,94720,1,3,111,0,0,0,0,0
2652,43,17,94025,1,3,0,0,0,0,0,0
3456,43,19,93010,3,1,0,0,0,1,1,0
533,62,37,94305,2,1,113,0,1,1,1,0
3149,48,22,95616,2,3,106,0,0,0,0,0
4560,47,20,91950,3,2,270,0,0,1,0,0
3910,33,7,90245,2,1,0,0,0,1,0,0
2240,55,29,95833,4,1,0,1,0,0,0,0
236,38,8,94720,4,3,0,0,0,1,0,0
1586,57,31,90502,2,1,0,0,0,0,0,0
2685,30,5,92028,4,3,129,1,1,1,1,0
2361,27,1,93302,2,3,0,0,0,0,0,0
223,26,2,94306,3,1,0,0,0,0,0,0
2698,57,32,93407,3,2,0,0,0,1,0,0
2911,46,22,95039,3,3,0,0,0,1,0,1
747,62,37,95051,4,2,0,0,0,1,0,0
1745,28,3,91105,4,1,135,0,0,1,0,0
3125,45,20,95053,2,1,0,0,0,1,1,0
968,55,30,92675,4,2,0,0,0,1,0,0
3172,39,12,91910,3,2,0,0,0,0,0,0
253,65,40,91711,3,1,0,0,0,0,1,0
2191,27,3,96150,2,1,294,1,0,0,1,0
4315,35,9,94305,4,2,0,0,0,0,0,0
196,34,10,94577,4,1,95,1,0,1,0,0
3013,29,3,92373,2,1,415,0,0,1,0,0
2357,31,5,92064,4,2,0,0,1,1,1,1
2697,63,37,91711,4,3,0,0,0,1,0,0
3218,65,39,93022,4,1,120,0,1,1,1,1
2186,54,30,92009,1,3,0,0,0,1,1,0
182,36,12,93524,4,2,81,0,0,0,0,0
3574,60,36,90095,3,1,0,0,0,0,1,1
1770,60,36,94061,4,1,0,0,0,0,0,0
984,46,22,92220,2,1,0,0,0,0,0,0
864,54,30,90095,1,3,265,0,0,0,0,0
2607,46,22,92648,2,1,216,0,0,1,0,0
2784,53,26,92123,2,2,0,0,1,1,1,0
4657,47,21,91101,3,2,0,1,0,0,0,0
2421,63,39,91304,1,1,118,0,0,0,1,0
891,55,29,92780,4,3,79,0,0,1,0,0
406,36,11,90245,1,1,290,1,1,1,1,0
3080,55,31,95616,2,1,0,0,0,1,1,0
3666,43,19,91711,3,1,0,1,0,0,0,0
3092,58,32,95020,3,3,158,0,0,0,1,0
1876,27,3,90066,3,1,389,1,0,1,0,0
3696,61,35,90272,1,2,0,0,0,1,0,0
4125,53,29,90064,2,3,0,0,0,0,0,1
4129,46,21,93555,4,3,0,0,0,0,0,0
3685,57,31,92093,4,2,103,0,0,1,0,0
2027,59,33,93907,2,2,0,0,0,1,0,0
3976,50,23,91330,1,2,0,0,0,1,0,0
1822,32,7,96008,4,1,0,1,0,1,0,0
1252,39,13,95120,2,3,0,0,0,0,0,0
1329,60,36,95616,4,1,380,0,0,0,1,1
409,60,36,91745,2,1,0,0,0,1,0,0
1865,61,36,92103,2,1,0,0,0,0,0,0
1313,46,21,92691,1,1,0,0,0,1,1,0
1002,57,32,90717,4,1,108,0,0,1,0,0
1888,31,7,95006,2,2,0,0,1,1,1,0
4439,43,18,90025,2,3,0,0,0,0,0,0
756,56,30,91103,4,2,0,0,0,0,1,0
3135,54,30,95060,2,1,89,0,0,1,0,0
352,28,4,92182,4,2,0,0,0,1,0,1
959,55,29,90747,4,3,0,0,0,0,1,0
696,29,4,92717,1,1,0,0,0,0,0,0
2803,52,22,90650,1,3,0,1,1,1,0,1
3215,61,37,91775,3,3,0,0,0,1,0,0
286,40,13,94305,3,2,0,0,0,0,0,0
1692,56,32,94117,1,3,0,0,0,0,1,0
1174,24,-1,94305,2,2,0,0,0,0,0,0
1891,52,27,90630,1,1,0,0,0,0,0,0
3637,37,11,96094,3,2,0,0,0,1,0,0
584,24,-1,95045,2,2,0,0,0,1,0,0
629,49,24,90071,1,2,0,0,0,0,0,0
4996,29,3,92697,1,3,0,0,0,1,0,0
1921,54,28,92130,2,3,0,0,0,0,0,0
628,45,19,92677,3,1,0,0,0,1,0,0
1429,25,-1,94583,4,1,90,0,0,1,0,0
3354,49,23,94521,4,3,0,0,0,1,1,0
2590,64,40,90840,1,1,0,0,0,1,1,0
2448,44,19,95819,2,1,0,0,0,1,1,0
234,62,37,91320,4,1,0,0,0,1,0,0
1676,60,35,90266,2,1,0,1,0,1,0,0
2693,46,20,90230,2,2,0,0,0,1,1,0
3732,34,8,92867,1,2,0,0,0,1,0,0
3870,43,16,95670,3,2,161,0,0,1,1,0
1317,28,3,94086,2,3,123,0,0,0,0,0
206,38,12,95616,4,2,100,0,0,0,1,0
876,61,36,95616,4,2,123,0,0,0,0,0
3257,34,9,94305,1,3,0,0,0,0,0,0
1036,43,17,94720,4,3,0,1,0,1,0,0
3470,26,2,95630,2,1,0,0,0,1,0,0
1685,60,34,94028,2,1,249,0,0,0,0,0
3147,26,1,91910,4,2,0,0,0,1,0,0
178,29,3,94132,4,2,244,0,0,0,0,0
1277,42,16,95351,2,3,117,0,0,1,1,0
1885,57,33,94132,1,1,0,0,0,1,0,0
1396,47,23,92831,4,3,305,0,0,0,0,1
4478,33,9,92028,1,2,0,0,1,1,1,0
4932,57,27,95616,1,3,0,0,0,1,0,0
1760,31,6,94720,4,1,0,0,0,0,0,0
4358,39,14,93302,4,1,0,1,1,1,1,1
493,60,36,94596,4,1,0,0,0,1,0,0
4883,43,19,94301,3,1,0,1,1,1,1,0
1269,34,9,92677,3,1,0,0,0,0,0,0
3832,37,12,90089,2,1,0,0,0,0,0,0
3474,59,34,92173,4,1,0,1,0,0,0,0
750,58,34,92008,4,2,0,0,0,0,1,0
3030,41,17,94960,2,1,263,1,0,1,0,0
4616,37,12,93943,4,3,0,0,0,1,0,0
3964,58,32,93106,3,3,0,0,0,1,0,0
762,48,24,92152,3,1,166,0,0,1,0,0
4938,33,8,94960,1,1,0,0,1,1,1,0
3062,38,13,90095,1,3,206,1,0,1,0,0
3434,34,9,94306,4,1,0,1,0,0,0,0
2835,40,16,90033,1,1,91,1,0,0,0,0
3924,41,15,90502,1,3,330,1,0,1,0,0
3998,62,38,94545,4,2,0,0,0,0,0,0
1581,39,14,92093,2,3,0,0,0,0,0,0
589,41,17,93117,2,1,0,0,1,1,1,0
4115,52,28,92126,4,3,121,0,0,0,0,0
1330,28,4,90095,3,2,0,0,0,0,0,0
43,32,7,90019,4,2,412,0,0,1,0,1
1583,43,19,92037,4,1,318,0,1,1,1,1
3599,37,11,95120,3,2,0,0,0,0,0,0
1137,47,21,94086,1,2,0,1,0,1,0,0
3508,50,23,91791,1,2,0,0,1,1,1,0
2939,33,9,93943,3,2,0,0,0,1,0,0
1116,51,24,94117,3,2,0,0,0,0,0,0
2407,31,7,92354,1,3,81,0,0,1,0,0
18,42,18,94305,4,1,0,0,0,0,0,0
2078,34,9,94108,4,3,0,0,0,0,1,1
2628,56,30,93106,3,1,193,0,0,1,0,0
3619,35,8,92697,2,2,0,0,0,1,0,0
509,47,22,95521,2,3,0,0,0,0,0,0
4270,47,23,92518,4,2,0,0,0,0,0,0
2967,32,7,91320,3,2,0,0,0,1,1,0
2370,50,24,94005,4,1,93,0,0,1,0,0
714,34,9,92009,3,2,0,0,0,1,0,0
273,29,3,95023,4,1,158,0,0,1,1,0
2393,44,20,94143,2,1,0,0,0,0,1,0
2907,35,8,92870,2,2,0,0,0,1,0,0
3373,55,29,94928,4,1,209,0,0,1,0,0
3729,28,3,91902,3,2,161,0,0,0,0,1
1910,56,30,90048,3,2,0,0,0,0,1,0
2077,49,23,91030,1,1,398,0,0,0,0,0
4207,48,23,93711,1,2,0,0,0,0,0,0
1113,52,28,94949,1,3,0,1,0,0,1,0
1931,56,29,94080,3,2,0,0,0,1,0,0
2615,35,11,92093,4,3,0,1,0,0,0,1
1959,28,2,95762,1,1,0,0,0,1,1,0
378,30,5,94402,4,2,0,0,0,1,0,0
4971,37,13,95821,2,2,0,0,0,0,1,0
3276,32,8,95134,1,1,268,0,0,1,0,0
526,64,38,94024,2,1,179,0,0,0,0,0
868,61,35,94708,1,1,0,0,0,0,0,0
2002,44,17,94928,2,2,0,0,0,0,1,1
2753,51,25,95819,3,3,111,0,0,1,0,0
2338,43,16,95054,1,2,0,0,0,0,1,1
1270,36,11,92673,4,3,100,0,0,1,1,0
3306,39,13,95616,1,3,0,0,0,0,0,0
4804,48,24,92064,2,3,0,0,0,1,0,0
3751,57,32,90266,3,2,0,0,0,1,0,0
4433,53,27,92660,2,3,0,0,0,1,0,0
3191,56,26,91335,1,3,0,0,0,0,0,0
4465,60,35,93943,3,1,79,0,0,1,1,0
1121,34,8,94304,2,3,0,0,0,1,1,0
592,30,5,92037,1,1,0,0,0,1,0,0
4485,36,11,95747,2,1,0,0,0,1,1,0
4825,32,6,96001,3,1,0,0,0,1,0,0
3323,41,16,92008,1,3,0,0,1,1,1,0
1726,57,32,95348,1,1,0,0,0,1,0,0
4844,61,34,94123,4,2,0,0,0,1,0,0
2980,57,32,90210,1,1,0,0,0,1,0,0
1024,45,20,94117,1,1,366,0,0,1,0,0
3371,39,13,90033,3,3,199,1,0,1,0,0
2053,28,3,94080,1,1,170,0,0,0,0,0
312,52,26,94550,1,1,167,0,0,1,0,0
1842,42,17,94583,1,2,199,0,0,1,1,0
3349,61,35,94303,3,3,0,0,0,0,0,0
1022,35,8,92612,2,2,0,0,0,1,1,0
840,39,15,92646,4,1,0,0,0,0,0,0
1897,32,7,94304,1,2,0,1,0,0,1,0
2623,54,28,90245,4,2,0,0,0,1,0,0
3657,35,8,95014,4,2,0,1,0,0,0,0
388,31,5,95482,4,2,0,0,0,1,0,0
